/oschook,9.903335369059109,-0.23463892936706543,-3.3974757194519043,9.299363136291504,1615057360569
/oschook,10.138727982842111,-0.23942747712135315,-3.7015488147735596,9.435836791992188,1615057360590
/oschook,10.138727982842111,-0.23942747712135315,-3.7015488147735596,9.435836791992188,1615057360609
/oschook,9.815972029806673,-0.48124924302101135,-3.694365978240967,9.0814847946167,1615057360630
/oschook,9.762834989128022,-0.05027977377176285,-3.533949613571167,9.100638389587402,1615057360649
/oschook,9.674203839130277,-0.04309694468975067,-3.2945220470428467,9.095849990844727,1615057360670
/oschook,9.670306532841225,-0.1891477108001709,-3.4645156860351562,9.026415824890137,1615057360690
/oschook,9.716676744624486,-0.3256213665008545,-3.557892322540283,9.035993576049805,1615057360710
/oschook,9.716676744624486,-0.3256213665008545,-3.557892322540283,9.035993576049805,1615057360729
/oschook,9.788181570316867,-0.9217957258224487,-3.4333901405334473,9.119792938232422,1615057360750
/oschook,9.788181570316867,-0.9217957258224487,-3.4333901405334473,9.119792938232422,1615057360769
/oschook,9.680823229779193,-1.3288224935531616,-3.000026226043701,9.107821464538574,1615057360790
/oschook,9.680823229779193,-1.3288224935531616,-3.000026226043701,9.107821464538574,1615057360809
/oschook,9.18560557280919,-1.2593885660171509,-3.011997699737549,8.585869789123535,1615057360830
/oschook,9.198082353243896,-0.9241901636123657,-2.916226625442505,8.674457550048828,1615057360850
/oschook,9.721336411880353,-0.8092649579048157,-3.0886144638061523,9.18204402923584,1615057360870
/oschook,9.721336411880353,-0.8092649579048157,-3.0886144638061523,9.18204402923584,1615057360889
/oschook,10.223221306430116,-0.9888355135917664,-3.4573330879211426,9.569916725158691,1615057360910
/oschook,10.223221306430116,-0.9888355135917664,-3.4573330879211426,9.569916725158691,1615057360929
/oschook,10.71360134874845,-0.9385557174682617,-4.125335693359375,9.842864036560059,1615057360950
/oschook,10.331721879542728,-0.6033572554588318,-4.175615310668945,9.431048393249512,1615057360970
/oschook,10.331721879542728,-0.6033572554588318,-4.175615310668945,9.431048393249512,1615057360989
/oschook,10.230564430753429,0.4597007632255554,-3.8332340717315674,9.474145889282227,1615057361010
/oschook,10.003496369730376,0.5339232683181763,-3.567469358444214,9.330489158630371,1615057361030
/oschook,9.585602176215483,0.21548473834991455,-3.2322707176208496,9.021627426147461,1615057361050
/oschook,9.585602176215483,0.21548473834991455,-3.2322707176208496,9.021627426147461,1615057361069
/oschook,9.712279534725567,-0.29928433895111084,-3.2131168842315674,9.16049575805664,1615057361090
/oschook,10.031125955582894,-0.8499675989151001,-3.3304362297058105,9.42386531829834,1615057361109
/oschook,5.795987421081634,-1.35037100315094,-2.98087215423584,4.783761024475098,1615057361129
/oschook,10.95528622220352,-5.449369430541992,-3.8667538166046143,8.681640625,1615057361150
/oschook,11.643936199108861,0.8763045072555542,-4.410254001617432,10.740716934204102,1615057361170
/oschook,10.141642945526751,-1.6807807683944702,-3.409447431564331,9.40231704711914,1615057361190
/oschook,10.892133318674535,-1.6640208959579468,-3.440573215484619,10.199610710144043,1615057361209
/oschook,11.071605457828094,-0.9217957258224487,-3.7087318897247314,10.391152381896973,1615057361230
/oschook,10.547325548859341,-1.0989720821380615,-3.419024705886841,9.917086601257324,1615057361250
/oschook,9.730834979445783,-0.9744698405265808,-2.976083517074585,9.21316909790039,1615057361270
/oschook,9.258647317608059,-0.8284190893173218,-2.569056987762451,8.856422424316406,1615057361289
